-2.14E+01,3.05E+02
-1.47E+00,3.03E+02
1.84E+01,3.01E+02
3.82E+01,3.00E+02
5.77E+01,3.02E+02
7.52E+01,2.95E+02
7.62E+01,4.83E+01
5.87E+01,7.13E+01
3.93E+01,7.43E+01
1.95E+01,7.33E+01
-4.35E-01,7.12E+01
-2.03E+01,6.91E+01
-4.01E+01,6.82E+01
-5.95E+01,7.18E+01
-7.62E+01,1.00E+02
-7.46E+01,1.80E+02
-5.69E+01,2.01E+02
-3.74E+01,2.03E+02
-1.76E+01,2.02E+02
2.34E+00,2.00E+02
2.22E+01,1.98E+02
4.20E+01,1.97E+02
6.13E+01,2.01E+02
7.71E+01,2.36E+02
7.30E+01,3.12E+02
5.50E+01,3.30E+02
3.55E+01,3.31E+02
1.57E+01,3.30E+02
-4.25E+00,3.28E+02
-2.41E+01,3.26E+02
-4.39E+01,3.25E+02
-6.31E+01,3.31E+02
-7.82E+01,1.19E+02
-7.15E+01,8.37E+01
-5.32E+01,9.85E+01
-3.36E+01,9.99E+01
-1.37E+01,9.84E+01
6.16E+00,9.63E+01
2.60E+01,9.44E+01
4.58E+01,9.41E+01
6.49E+01,1.00E+02
